k,post_range_violations,post_switch_collisions,post_valid,pre_range_violations,pre_switch_collisions,pre_valid,query_idx,query_name,range_repaired,source_method,switch_repaired,temperature
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,127,Glitter Rock,True,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,533,Reggae Skank Andean,True,PaSST,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,906,Philadelphia Soul Sweet,False,PaSST,True,0.05
5,[],[],True,[],[],True,1077,Brown Sound Modern,False,PaSST,False,0.05
5,[],[],True,[],"['Chorus', 'Driver', 'Screamer']",False,418,Minimal Wave,False,PaSST,True,0.05
5,[],[],True,[],"['Driver', 'Phaser', 'Screamer']",False,647,Deep House Beat,False,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Driver', 'Flanger', 'Phaser', 'Screamer']",False,889,Neo-Soul Rhythm Groove,True,PaSST,True,0.05
5,[],[],True,[],[],True,724,Modular Hybrid Glitch,False,PaSST,False,0.05
5,[],[],True,['DelayOn.Mix'],"['Delay', 'Screamer']",False,206,Rave Hardcore,True,PaSST,True,0.05
5,[],[],True,"['DelayOn.Feedback', 'DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Flanger', 'Phaser', 'Screamer']",False,966,Bluegrass Flatpick Rambler,True,PaSST,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Driver', 'Screamer']",False,676,Microtonal Fusion Glitch,False,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Flanger', 'Phaser', 'Screamer']",False,151,Krautrock Motorik,True,PaSST,True,0.05
5,[],[],True,[],['Chorus'],False,202,Qawwali Devotional,False,PaSST,True,0.05
5,[],[],True,[],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,635,Synthwave Guitar Cyber,False,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,300,Blackened Crust,True,PaSST,True,0.05
5,[],[],True,[],['Chorus'],False,513,Bossa Nova Acoustic Sunset,False,PaSST,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,194,Power Electronics,False,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'FlangerOn.Width']","['Compressor', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,286,Analog Warm Bass,True,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,577,Japanese Enka Sunset,True,PaSST,True,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Reverb', 'Screamer']",False,285,Ambient Guitar Loop,True,PaSST,True,0.05
5,[],[],True,[],"['Driver', 'Flanger', 'Phaser', 'Screamer']",False,1033,Britpop Dream,False,PaSST,True,0.05
5,[],[],True,[],"['Driver', 'Reverb']",False,447,Overdrive Crunch,False,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Flanger', 'Phaser', 'Reverb']",False,733,Shoegaze Wall Static,True,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Driver', 'Flanger', 'Phaser', 'Screamer']",False,976,Nashville Session Frontier,True,PaSST,True,0.05
5,[],[],True,[],[],True,621,Dubstep Wobble Synth,False,PaSST,False,0.05
5,[],[],True,"['FlangerOn.Delay', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,829,Complex Jazz Fusion Crescendo,True,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,995,Americana Alt Dusty,True,PaSST,True,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Compressor', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,1047,Power Pop Charm,True,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Flanger']",False,530,Reggae Skank Moonrise,True,PaSST,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Compressor', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,82,Chinese Guzheng Ambient,True,PaSST,True,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,861,Cool Jazz Crescendo,True,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,788,Nu Metal 7-String Chaos,True,PaSST,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,934,Memphis Soul Memphis,True,TRR,True,0.05
5,[],[],True,[],[],True,853,Acid Jazz Funk Crescendo,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,379,Hollow Body Jazz,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,996,Americana Alt Honky,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'PhaserOn.Frequency']","['Chorus', 'Flanger', 'Phaser']",False,962,Bluegrass Flatpick Sunrise,True,TRR,True,0.05
5,[],[],True,[],[],True,122,Futurebass Vocal Chop,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'PhaserOn.Frequency']","['Chorus', 'Flanger', 'Phaser']",False,991,Western Swing Outlaw,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,850,Acid Jazz Funk Smoky,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,620,Dubstep Wobble Digital,False,TRR,True,0.05
5,[],[],True,[],[],True,987,Western Swing Dusty,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback']",['Flanger'],False,650,UK Garage Neon,True,TRR,True,0.05
5,[],[],True,[],[],True,1074,Acoustic Sim Natural,False,TRR,False,0.05
5,[],[],True,['DelayOn.Mix'],"['Chorus', 'Compressor', 'Delay', 'Reverb']",False,27,Wah-Wah Rock,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,75,Breakbeat Hardcore,True,TRR,True,0.05
5,[],[],True,[],[],True,696,Granular Texture Prism,False,TRR,False,0.05
5,[],[],True,[],[],True,616,Drum and Bass Wave,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,547,Latin Rock Fusion Sahara,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,649,UK Garage Pulse,False,TRR,True,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,587,Future Bass Pluck Cyber,True,TRR,True,0.05
5,[],[],True,[],[],True,836,Smooth Jazz Lead Nocturne,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Reverb']",False,46,Telephone EQ,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,224,Skweee Synth,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,714,Overtone Drone Echo,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,875,Latin Jazz Velvet,False,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,149,J-Rock Power,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,801,Funeral Doom Fury,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,103,Drone Metal,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,63,Art Rock Theatrical,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,835,Smooth Jazz Lead Velvet,True,TRR,True,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,436,Nostalgic VHS,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Feedback'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,1008,Indie Pop Jangle Hazy,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,174,Nu-Disco Groove,True,TRR,True,0.05
5,[],[],True,"['CompressorOn.Release', 'DelayOn.Feedback', 'DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,813,Technical Thrash Wrath,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,380,Honky Tonk Tears,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,225,Slacker Rock,True,TRR,True,0.05
5,[],[],True,"['DelayOn.Feedback', 'DelayOn.Mix']","['Chorus', 'Compressor', 'Delay', 'Driver']",False,960,Country Telecaster Frontier,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,119,Footwork Jungle,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,277,Yacht Rock Smooth,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,749,Sludge Metal Wrath,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,16,Midwest Emo,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,1070,Midwest Emo Twinkled,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,1114,Midwest Emo - Warm Room Take,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,1144,Midwest Emo - Open Chord Mix,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,1174,Midwest Emo - Glass Tone Pass,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,1204,Midwest Emo - Natural Body Edit,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,1234,Midwest Emo - Bright Air Version,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Equaliser', 'Reverb']",False,1264,Midwest Emo - Round Note Cut,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,248,Talk Box Funk,False,TRR,True,0.05
5,[],[],True,['FlangerOn.Frequency'],"['Chorus', 'Flanger', 'Phaser']",False,1054,Lo-Fi Bedroom Pop Indie,True,TRR,True,0.05
5,[],[],True,[],[],True,865,Free Jazz Avantgarde Blue,False,TRR,False,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,343,Emo Piano,True,TRR,True,0.05
5,[],[],True,[],[],True,645,Deep House Synth,False,TRR,False,0.05
5,[],[],True,[],[],True,999,Americana Alt Outlaw,False,TRR,False,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,498,Spanish Guitar,True,TRR,True,0.05
5,[],[],True,['DelayOn.Mix'],"['Compressor', 'Delay', 'Driver', 'Screamer']",False,118,Flamenco Fusion,True,TRR,True,0.05
5,[],[],True,[],[],True,983,Country Rock Twang Outlaw,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Flanger', 'Phaser', 'Screamer']",False,332,Dirty South Trap,False,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,84,Cloud Rap Ethereal,False,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,365,Ghostly Pad,False,TRR,True,0.05
5,[],[],True,"['CompressorOn.Release', 'DelayOn.Feedback', 'DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,812,Technical Thrash Chaos,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,938,Modern R&B Sweet,False,TRR,True,0.05
5,[],[],True,['PhaserOn.Frequency'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,717,Overtone Drone Static,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Frequency', 'PhaserOn.Frequency']","['Chorus', 'Flanger', 'Phaser']",False,656,UK Garage Wave,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Delay', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,1048,Power Pop Hazy,True,TRR,True,0.05
5,[],[],True,['CompressorOn.Release'],['Compressor'],False,504,Sub-Bass Drone,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,461,Power Ballad,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Width']","['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,281,2-Step Garage,True,TRR,True,0.05
5,[],[],True,[],[],True,593,Trap Metal Pulse,False,TRR,False,0.05
5,[],[],True,[],['Compressor'],False,429,Neo-Classical Metal,False,TRR,True,0.05
5,[],[],True,[],[],True,845,Gypsy Jazz Manouche Crescendo,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'PhaserOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,603,Hyperpop Glitch Cyber,True,TRR,True,0.05
5,[],[],True,['DelayOn.Mix'],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,977,Country Rock Twang Twang,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,916,Southern Soul Gospel Soulful,False,TRR,True,0.05
5,[],[],True,[],[],True,220,Sega Mauritian,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'PhaserOn.Frequency']","['Chorus', 'Flanger', 'Phaser']",False,869,Free Jazz Avantgarde Crescendo,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,241,Stripped Acoustic,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,831,Complex Jazz Fusion Groove,True,TRR,True,0.05
5,[],[],True,[],[],True,534,Reggae Skank Mystic,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Flanger', 'Phaser', 'Screamer']",False,282,3-Chord Punk,True,TRR,True,0.05
5,[],[],True,"['DelayOn.Feedback', 'DelayOn.Mix']","['Chorus', 'Compressor', 'Delay', 'Driver']",False,537,K-Pop Shimmer Sunset,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Delay', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'PhaserOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,722,Modular Hybrid Echo,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,857,Cool Jazz Blue,True,TRR,True,0.05
5,[],[],True,[],[],True,400,Karaoke Pop,False,TRR,False,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Flanger', 'Phaser']",False,699,Spectral Freeze Drift,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,1005,Indie Pop Jangle Radio,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,849,Acid Jazz Funk Blue,False,TRR,True,0.05
5,[],[],True,[],[],True,972,Nashville Session Honky,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,716,Overtone Drone Glitch,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,919,Southern Soul Gospel Motown,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Frequency'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,1022,Chamber Pop Indie,True,TRR,True,0.05
5,[],[],True,[],[],True,862,Cool Jazz Improv,False,TRR,False,0.05
5,[],[],True,[],[],True,39,Symphonic Metal,False,TRR,False,0.05
5,[],[],True,[],['Flanger'],False,945,Soul Clap Groove,False,TRR,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,153,Lo-Fi House,True,TRR,True,0.05
5,[],[],True,[],[],True,897,Motown Soul Groove,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,133,Heartland Rock,False,TRR,True,0.05
5,[],[],True,['FlangerOn.Feedback'],['Flanger'],False,775,Deathcore Breakdown Venom,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,695,Granular Texture Aether,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,91,D-beat Punk,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,70,Big Band Swing,False,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,487,Shoegaze Drone,False,TRR,True,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,266,Urban Cowboy,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,672,Glitch Noise Prism,False,TRR,True,0.05
5,[],[],True,"['DelayOn.Feedback', 'DelayOn.Mix']","['Chorus', 'Compressor', 'Delay', 'Driver']",False,627,Techno Industrial Cyber,True,TRR,True,0.05
5,[],[],True,[],[],True,33,Swedish Death Metal,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,1036,Britpop Glimmer,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Flanger', 'Phaser']",False,841,Gypsy Jazz Manouche Blue,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,193,Post-Punk Bassline,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,188,Polka Accordion,False,TRR,True,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,297,Berlin Techno,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,247,Tabla Fusion,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Feedback'],['Flanger'],False,589,Future Bass Pluck Synth,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,324,Cyber R&B,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,394,Italian Disco,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,817,Folk Metal Acoustic Fury,False,TRR,True,0.05
5,[],[],True,['FlangerOn.Frequency'],['Flanger'],False,610,Drum and Bass Neon,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,93,Darkwave Synth,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,455,Philharmonic Rock,False,TRR,True,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,294,Barbershop Quartet,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,601,Hyperpop Glitch Pulse,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,1009,Dream Pop Dream,False,TRR,True,0.05
5,[],[],True,[],['Flanger'],False,617,Dubstep Wobble Pulse,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,818,Folk Metal Acoustic Rage,True,TRR,True,0.05
5,[],[],True,[],[],True,986,Western Swing Sunrise,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,208,Retro Electro,True,TRR,True,0.05
5,[],[],True,[],[],True,553,Celtic Folk Sunset,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,944,Modern R&B Philly,False,TRR,True,0.05
5,[],[],True,[],[],True,834,Smooth Jazz Lead Smoky,False,TRR,False,0.05
5,[],[],True,[],[],True,340,East Coast Boom Bap,False,TRR,False,0.05
5,[],[],True,[],[],True,560,Celtic Folk Heritage,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,1038,Britpop Indie,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,723,Modular Hybrid Drift,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,298,Bhangra Fusion,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Flanger', 'Phaser']",False,564,Indian Classical Sitar Tropical,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,308,Chamber Pop,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,111,Epic Orchestral Rock,False,TRR,True,0.05
5,[],[],True,[],[],True,501,Spring Reverb Surf,False,TRR,False,0.05
5,[],[],True,"['DelayOn.Feedback', 'DelayOn.Mix']","['Chorus', 'Compressor', 'Delay', 'Driver']",False,955,Country Telecaster Dusty,True,TRR,True,0.05
5,[],[],True,[],[],True,520,Bossa Nova Acoustic Heritage,False,TRR,False,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,896,Neo-Soul Rhythm Philly,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,327,Deep Dub,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,1017,Chamber Pop Dream,False,TRR,True,0.05
5,[],[],True,[],"['Driver', 'Reverb']",False,1084,Rotary Speaker Fast,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,186,Pirate Metal,True,TRR,True,0.05
5,[],[],True,[],[],True,917,Southern Soul Gospel Gospel,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,291,Auto-Tune Pop,False,TRR,True,0.05
