method,query_idx,query_name,status,coverage,skip_reason,candidate_count,metric_impl,top1_name,top1_norm_l2,top1_acc_at_0_1,top1_recall,top1_cosine,top1_module,pnr_at_1,pnr_at_3,pnr_at_5,topk_names,topk_scores,pnr_at_k
Wav2Vec,749,Sludge Metal Wrath,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,K-Pop Polished,0.21198204234323112,0.7555555555555555,0.6842105263157895,0.8520920382912558,0.6,0,1,1,"[""K-Pop Polished"", ""Industrial Dub"", ""Power Metal Epic Chaos"", ""Sludge Metal Onslaught"", ""Hardstyle Psychedelic Neon""]","[0.9229517162609313, 0.910701963749457, 0.8976567231199879, 0.8881107830202873, 0.8832220354961414]",1
Wav2Vec,16,Midwest Emo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.2445280923781169,0.6346153846153846,0.5217391304347826,0.7508807493297006,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,1070,Midwest Emo Twinkled,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.25484208820193827,0.6153846153846154,0.5,0.7362248170487559,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,1114,Midwest Emo - Warm Room Take,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.2445280923781169,0.6346153846153846,0.5217391304347826,0.7508807493297006,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,1144,Midwest Emo - Open Chord Mix,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.2445280923781169,0.6346153846153846,0.5217391304347826,0.7508807493297006,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,1174,Midwest Emo - Glass Tone Pass,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.2445280923781169,0.6346153846153846,0.5217391304347826,0.7508807493297006,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,1204,Midwest Emo - Natural Body Edit,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.2445280923781169,0.6346153846153846,0.5217391304347826,0.7508807493297006,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,1234,Midwest Emo - Bright Air Version,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.2445280923781169,0.6346153846153846,0.5217391304347826,0.7508807493297006,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,1264,Midwest Emo - Round Note Cut,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Wet Fusion,0.2445280923781169,0.6346153846153846,0.5217391304347826,0.7508807493297006,0.4,0,0,0,"[""Wet Fusion"", ""Indie Jangle"", ""Indie Jangle Bright"", ""Indie Jangle - Warm Room Take"", ""Indie Jangle - Open Chord Mix""]","[0.9611058026913555, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687, 0.9601387762521687]",0
Wav2Vec,248,Talk Box Funk,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,G-funk Synth,0.2447952557643352,0.6833333333333333,0.8181818181818182,0.7700146323049927,0.3333333333333333,0,0,0,"[""G-funk Synth"", ""Desert Blues"", ""Contemporary Jazz Smoky"", ""UK Garage Synth"", ""Schlager Pop""]","[0.9374677418559199, 0.9373588819515701, 0.9323536293741557, 0.9301572132705201, 0.9160602384253907]",0
Wav2Vec,1054,Lo-Fi Bedroom Pop Indie,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Philadelphia Soul Philly,0.05826555412099291,0.8974358974358975,0.8333333333333334,0.988318767348405,1.0,1,1,1,"[""Philadelphia Soul Philly"", ""Neo-Soul Rhythm Motown"", ""Lo-Fi Bedroom Pop Glimmer"", ""Calypso Rhythm"", ""Motown Soul Smooth""]","[0.9104671996287431, 0.9034818972834291, 0.8970014388442088, 0.89481410538833, 0.8892485704383855]",1
Wav2Vec,865,Free Jazz Avantgarde Blue,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Deep House Bass,0.1525371361202583,0.6818181818181818,0.625,0.9357451148009149,0.8333333333333334,0,0,0,"[""Deep House Bass"", ""Bubblegum Bass"", ""Multicultural Fusion"", ""Acid Jazz Groove"", ""Island Reggae""]","[0.9095550732378668, 0.8983775697755493, 0.8790400998895407, 0.873307396535198, 0.87236987928559]",0
Wav2Vec,343,Emo Piano,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Britpop Hazy,0.2681834859528998,0.5660377358490566,0.4444444444444444,0.7635160005133935,0.5555555555555556,0,0,0,"[""Britpop Hazy"", ""Mathcore Dissonant Rage"", ""Space Rock Delay"", ""Motown Soul Soulful"", ""Lo-Fi Bedroom Pop Charm""]","[0.9281822994327712, 0.9270047541800392, 0.9077722727182518, 0.892719003902393, 0.8880332837739771]",0
Wav2Vec,645,Deep House Synth,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Japanese Enka Sahara,0.20237330340123835,0.6818181818181818,0.5,0.8983841994572438,0.8333333333333334,0,0,0,"[""Japanese Enka Sahara"", ""Philadelphia Soul Motown"", ""Electronic Body Music"", ""Sophisti-Pop"", ""Philadelphia Soul Groove""]","[0.8870748080908828, 0.8868076818248163, 0.8829607886876429, 0.8809649836880427, 0.8809495437318542]",0
Wav2Vec,999,Americana Alt Outlaw,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motown Soul Memphis,0.05552035665692328,0.8717948717948718,0.7916666666666666,0.9912550362678914,1.0,1,1,1,"[""Motown Soul Memphis"", ""Western Swing Pickin"", ""Psychobilly Slap"", ""Philadelphia Soul Smooth"", ""Indian Classical Sitar Moonrise""]","[0.9220146207827247, 0.920326342133408, 0.865466314018279, 0.8589227451745035, 0.8565684121827646]",1
Wav2Vec,498,Spanish Guitar,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Floating Synth,0.3003427742529182,0.5555555555555556,0.4166666666666667,0.7179108631398745,0.3333333333333333,0,0,1,"[""Floating Synth"", ""Arpeggiated Synth"", ""Sacred Harp"", ""Rai Algerian"", ""Overtone Drone Flux""]","[0.9005429470807094, 0.9001592907117753, 0.8863866652870425, 0.8738872802251748, 0.8680756191343247]",1
Wav2Vec,118,Flamenco Fusion,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Contemporary Jazz Groove,0.2538021740282337,0.6226415094339622,0.5277777777777778,0.7923268330642245,0.5555555555555556,0,0,0,"[""Contemporary Jazz Groove"", ""Sonic Youth Noise"", ""Reggae Skank Sunset"", ""Nashville Session Dusty"", ""City Pop Smooth""]","[0.8821200082162259, 0.8806698850780361, 0.876974181304961, 0.8767157528271371, 0.8671862812114133]",0
Wav2Vec,983,Country Rock Twang Outlaw,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Indie Pop Jangle Charm,0.0,1.0,1.0,1.0,1.0,1,1,1,"[""Indie Pop Jangle Charm"", ""Chamber Pop Hazy"", ""Dream Pop Sparkle"", ""Synthwave Sunset"", ""Memphis Soul Motown""]","[0.9036847162078552, 0.9005041065258204, 0.8926553079566906, 0.8926484301900964, 0.8773328310355952]",1
Wav2Vec,332,Dirty South Trap,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Deep House Digital,0.3014704340635791,0.5625,0.5142857142857142,0.7833166148177214,0.6666666666666666,0,0,1,"[""Deep House Digital"", ""Acid Jazz Groove"", ""Piano House"", ""Bubblegum Bass"", ""Hindi Pop""]","[0.8781894200196478, 0.8520004081199204, 0.849901658221984, 0.8471934699309207, 0.8455092513221684]",1
Wav2Vec,84,Cloud Rap Ethereal,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Arpeggiated Synth,0.2392027261113655,0.6222222222222222,0.5806451612903226,0.872696363980769,0.8888888888888888,0,0,1,"[""Arpeggiated Synth"", ""MPB Brazilian"", ""Dark Ambient Drone Static"", ""Floating Synth"", ""Modern R&B Groove""]","[0.8666383905913859, 0.8316248476984233, 0.8245039574646955, 0.8223225884660752, 0.8091014275102788]",1
Wav2Vec,365,Ghostly Pad,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Rainforest Ambient,0.012895955141463147,1.0,1.0,0.9997105197294182,1.0,1,1,1,"[""Rainforest Ambient"", ""Dream Pop Radio"", ""Microtonal Ambient"", ""K-Pop Shimmer Tropical"", ""Shimmer Guitar""]","[0.9002522413982468, 0.8473726959985319, 0.8397322920845018, 0.8375524564810386, 0.8361486959163403]",1
Wav2Vec,812,Technical Thrash Chaos,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Technical Thrash Rage,0.0424889416664608,0.8974358974358975,0.7777777777777778,0.9944033526435564,1.0,1,1,1,"[""Technical Thrash Rage"", ""Nu Metal 7-String Onslaught"", ""Granular Synth"", ""Sludge Metal Chaos"", ""Melodic Death Metal""]","[0.9556578672466155, 0.9328713439799965, 0.9277133083623923, 0.9041894860541475, 0.90120821894535]",1
Wav2Vec,938,Modern R&B Sweet,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Shamanic Drum,0.30496629376340045,0.5471698113207547,0.5384615384615384,0.7417917184566182,0.5555555555555556,0,1,1,"[""Shamanic Drum"", ""Reggae Skank Voyage"", ""Dark Ambient Drone Prism"", ""Amapiano Log Drum"", ""Funeral Doom Venom""]","[0.8941246303701604, 0.8851588734060669, 0.8737692835345112, 0.8736997087043629, 0.8579996393710081]",1
Wav2Vec,717,Overtone Drone Static,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,MPB Brazilian,0.3321478498273542,0.6274509803921569,0.42857142857142855,0.7005294867939393,0.5,0,0,0,"[""MPB Brazilian"", ""Raw Black Metal Mayhem"", ""Crank Wave"", ""Nashville Session Twang"", ""Stoner Doom""]","[0.9142733015404154, 0.8787691451504301, 0.8687445431105549, 0.8646856503587388, 0.8517762422935915]",0
Wav2Vec,656,UK Garage Wave,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Jittery Synth,0.26140874221783955,0.5625,0.6,0.8244370426590695,0.6666666666666666,0,0,0,"[""Jittery Synth"", ""Britpop Sparkle"", ""Synthwave Sunset"", ""Punk Funk"", ""Country Rock Twang Rambler""]","[0.9212774702254117, 0.917657143434488, 0.9168387754903801, 0.912802519249034, 0.9100186693340405]",0
Wav2Vec,1048,Power Pop Hazy,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Techno Industrial Neon,0.1942787510116169,0.7045454545454546,0.6666666666666666,0.9000703222898593,0.8333333333333334,0,0,0,"[""Techno Industrial Neon"", ""Trap Metal Wave"", ""Nu Metal 7-String Wrath"", ""Power Metal Epic Mayhem"", ""Post-Metal Swell""]","[0.9404818370997001, 0.921024254320995, 0.9165871565951345, 0.9065642590448886, 0.9012532669242432]",0
Wav2Vec,504,Sub-Bass Drone,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Dark Ambient Drone Flux,0.3195842462458559,0.6111111111111112,0.48484848484848486,0.766037596166555,0.5555555555555556,0,1,1,"[""Dark Ambient Drone Flux"", ""Ethereal Female Vocals"", ""Synth Pop Radio"", ""Hardstyle Psychedelic Synth"", ""Violin Folk""]","[0.8308411803271636, 0.8073540221283372, 0.8040254581096924, 0.7842058636117362, 0.7745768452944248]",1
Wav2Vec,461,Power Ballad,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Oriental Synth,0.11349819236078491,0.8205128205128205,0.7941176470588235,0.970527276133143,1.0,0,1,1,"[""Oriental Synth"", ""Reverse Ambient Prism"", ""Scottish Bagpipe Rock"", ""Motorcycle Rock"", ""Indian Classical Sitar Sahara""]","[0.9010331702108035, 0.8479849436926725, 0.8376385272227888, 0.8330521237085392, 0.8305086673482851]",1
Wav2Vec,281,2-Step Garage,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Soul Clap Motown,0.2556290155777256,0.6226415094339622,0.5277777777777778,0.7882992614787445,0.5555555555555556,0,1,1,"[""Soul Clap Motown"", ""Fidget House"", ""Merseybeat Jangle"", ""Soul Clap Gospel"", ""Techno Industrial Digital""]","[0.9240190914950257, 0.9231225128797728, 0.9118737419466316, 0.908315246940827, 0.8984474045153421]",1
Wav2Vec,593,Trap Metal Pulse,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Sophisti-Pop,0.30431195209385803,0.5,0.5,0.7639527836681582,0.6666666666666666,0,0,0,"[""Sophisti-Pop"", ""Americana Alt Rambler"", ""Synth Pop Glimmer"", ""Synthwave Sunset"", ""Indie Pop Jangle Charm""]","[0.9338483136021063, 0.9296080405724905, 0.917462308447353, 0.9120225925758458, 0.9073087267136077]",0
Wav2Vec,429,Neo-Classical Metal,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Indie Pop Jangle Charm,0.2558223279673291,0.6226415094339622,0.5277777777777778,0.7894027335735934,0.5555555555555556,0,0,0,"[""Indie Pop Jangle Charm"", ""Latin Rock Fusion Tropical"", ""Nu Metal 7-String Doom"", ""Power Pop Shimmer"", ""Power Metal Epic Rage""]","[0.9303713229670014, 0.9207598187183763, 0.9073510811585624, 0.8966983235388201, 0.8891694369682146]",0
Wav2Vec,845,Gypsy Jazz Manouche Crescendo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Roots Reggae,0.15461863503359952,0.7441860465116279,0.5833333333333334,0.9113190956868208,0.8,0,1,1,"[""Roots Reggae"", ""Samba Percussion"", ""Bossa Nova Acoustic Mystic"", ""Palm Muted Riff"", ""Nashville Session Outlaw""]","[0.9138220187176733, 0.9107426901243321, 0.9101174484418594, 0.9071952712346585, 0.9067940611390324]",1
Wav2Vec,603,Hyperpop Glitch Cyber,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Power Pop Radio,0.14518037497659922,0.7272727272727273,0.5714285714285714,0.945226727931622,0.8333333333333334,0,0,0,"[""Power Pop Radio"", ""Latin Rock Fusion Heritage"", ""Mathcore Dissonant Rage"", ""Motown Soul Soulful"", ""Britpop Radio""]","[0.9056305498992591, 0.8943777797392167, 0.8924907486672299, 0.8866562050894081, 0.8799631920782411]",0
Wav2Vec,977,Country Rock Twang Twang,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Chamber Pop Hazy,0.08545165840530261,0.8974358974358975,0.8333333333333334,0.977585841388827,1.0,1,1,1,"[""Chamber Pop Hazy"", ""Bluegrass Flatpick Twang"", ""Acid Jazz Funk Groove"", ""Western Swing"", ""Country Rock Twang Rambler""]","[0.928249404287766, 0.9240208501633476, 0.9216045394017909, 0.9062594322631142, 0.8963969497307154]",1
Wav2Vec,916,Southern Soul Gospel Soulful,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nashville Session Outlaw,0.058785273272340094,0.8717948717948718,0.7916666666666666,0.9903490927170565,1.0,1,1,1,"[""Nashville Session Outlaw"", ""Dark Cabaret"", ""Medieval Harp"", ""Reverse Ambient Void"", ""Cuban Son""]","[0.8730204519795011, 0.8703356000904668, 0.8662425122729577, 0.8620596727724983, 0.8620393614167019]",1
Wav2Vec,220,Sega Mauritian,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Multicultural Fusion,0.2438355305280404,0.631578947368421,0.6666666666666666,0.7870620959568706,0.4444444444444444,0,0,0,"[""Multicultural Fusion"", ""Bubblegum Bass"", ""South African House"", ""Synthwave Guitar Synth"", ""Samba Funk""]","[0.9399278947832107, 0.9388754723167485, 0.9325499614091011, 0.9174053373954971, 0.9155314848846936]",0
Wav2Vec,869,Free Jazz Avantgarde Crescendo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Country Rock Twang Rambler,0.08415175577395724,0.8205128205128205,0.7083333333333334,0.9769269618489432,1.0,1,1,1,"[""Country Rock Twang Rambler"", ""Future Bass Pluck Digital"", ""Chamber Pop Hazy"", ""Shoegaze Wall Glitch"", ""Jittery Synth""]","[0.9607339897483809, 0.9358198345012154, 0.9346147835804833, 0.9322236626032527, 0.9303018932753779]",1
Wav2Vec,241,Stripped Acoustic,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Piano Ballad,0.24246328330483932,0.6666666666666666,0.7727272727272727,0.7771504244009603,0.3333333333333333,0,1,1,"[""Piano Ballad"", ""Crunk Bounce"", ""Pastoral Folk"", ""Ethereal Wave"", ""Drum and Bass Digital""]","[0.8962835566731184, 0.8874081822613733, 0.8802622108652092, 0.8678150330522354, 0.8645001962636081]",1
Wav2Vec,831,Complex Jazz Fusion Groove,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Middle Eastern Moonrise,0.06799606291157127,0.8717948717948718,0.7916666666666666,0.9854137212636469,1.0,1,1,1,"[""Middle Eastern Moonrise"", ""Amapiano Log Drum"", ""Jazz Organ Trio"", ""Nigerian Afrobeat"", ""West Coast Hip Hop""]","[0.9104174096479851, 0.9035709749331997, 0.8806808164115933, 0.8769658655686712, 0.8618385137983489]",1
Wav2Vec,534,Reggae Skank Mystic,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Hip Hop Scratch,0.30099958646335145,0.6037735849056604,0.6538461538461539,0.7484848640053658,0.5555555555555556,0,1,1,"[""Hip Hop Scratch"", ""Reggae Skank Heritage"", ""Motown Soul Smooth"", ""Reggae Skank Sahara"", ""Soul Clap Soulful""]","[0.9050334845269198, 0.8912615917014305, 0.8800142678015233, 0.8756944411753877, 0.8720798007716513]",1
Wav2Vec,282,3-Chord Punk,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Britpop Jangle,0.2799205601535176,0.59375,0.42857142857142855,0.6717329406454883,0.3333333333333333,0,0,0,"[""Britpop Jangle"", ""Scandinavian Black Metal"", ""Country Rock Twang Rambler"", ""Otaku Pop"", ""Power Pop Glimmer""]","[0.9176352099066327, 0.913159557646999, 0.9112078837342159, 0.907179723788786, 0.9013712327696135]",0
Wav2Vec,537,K-Pop Shimmer Sunset,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,IDM Glitch,0.2555881472549154,0.5094339622641509,0.46153846153846156,0.8013863815265178,0.5555555555555556,0,1,1,"[""IDM Glitch"", ""Hardstyle Psychedelic Pulse"", ""Western Swing Twang"", ""Latin Rock Fusion Tropical"", ""K-Pop Shimmer Voyage""]","[0.9039841209356587, 0.8679181133826415, 0.8614206888908229, 0.860494726811436, 0.8573508952767261]",1
Wav2Vec,722,Modular Hybrid Echo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Bubblegum Pop,0.28114836241532726,0.5625,0.5,0.8340982911569645,0.6666666666666666,0,0,0,"[""Bubblegum Pop"", ""Dark Ambient Drone Flux"", ""Synth Pop Radio"", ""Violin Folk"", ""Raw Black Metal Rage""]","[0.888192062480486, 0.8640007592820966, 0.8442582862990418, 0.8216111605243773, 0.8191608663151088]",0
Wav2Vec,857,Cool Jazz Blue,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Sludge Metal Chaos,0.26522751754738877,0.7407407407407407,0.56,0.7346773652997554,0.3333333333333333,0,1,1,"[""Sludge Metal Chaos"", ""Americana Alt Twang"", ""Memphis Soul Gospel"", ""Gypsy Jazz"", ""Cool Jazz Smoky""]","[0.9083122387682555, 0.9026929037855427, 0.8946577822677462, 0.8925552186660656, 0.8876256758344068]",1
Wav2Vec,400,Karaoke Pop,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Sophisti-Pop,0.07574240451126113,0.7692307692307693,0.7352941176470589,0.9875557550113269,1.0,1,1,1,"[""Sophisti-Pop"", ""Motown Soul Soulful"", ""Power Pop Radio"", ""Contemporary Jazz Improv"", ""Desert Rock Fuzz""]","[0.8932173825455658, 0.8930653469722896, 0.8866550427324724, 0.879390089115739, 0.8711729285626478]",1
Wav2Vec,699,Spectral Freeze Drift,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Space Ambient,0.3366708959615608,0.5555555555555556,0.4666666666666667,0.7478191200720535,0.5555555555555556,0,0,0,"[""Space Ambient"", ""Thai Luk Thung"", ""Tango Dramatic"", ""Piano Ballad"", ""Indie Pop Sparkle""]","[0.8823218382243599, 0.8791509031993772, 0.8744076595430365, 0.8742018776022324, 0.8729056747734975]",0
Wav2Vec,1005,Indie Pop Jangle Radio,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Latin Rock Fusion Andean,0.0,1.0,1.0,1.0000000000000002,1.0,1,1,1,"[""Latin Rock Fusion Andean"", ""Western Swing"", ""Bluegrass Flatpick Twang"", ""Ethereal Wave"", ""Britpop Charm""]","[0.9076254619272569, 0.8905988497559343, 0.8902916104456173, 0.8885209596751615, 0.8868988766542507]",1
Wav2Vec,849,Acid Jazz Funk Blue,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Contemporary Jazz Smoky,0.0626569325749138,0.8974358974358975,0.8333333333333334,0.9880178385237505,1.0,1,1,1,"[""Contemporary Jazz Smoky"", ""Memphis Soul Gospel"", ""Desert Blues"", ""Lounge Bossa"", ""Modern R&B Soulful""]","[0.9174676633153316, 0.9135416753785801, 0.9092334173325122, 0.9065197955902209, 0.898105436886032]",1
Wav2Vec,972,Nashville Session Honky,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Lofi Study Beats,0.30110899973656535,0.5660377358490566,0.5769230769230769,0.7442181965328397,0.5555555555555556,0,1,1,"[""Lofi Study Beats"", ""Lo-Fi Bedroom Pop Shimmer"", ""Modal Jazz"", ""Nordic Noir"", ""Reverse Ambient Drift""]","[0.8841630528721574, 0.8701487511057886, 0.8672993790825507, 0.864333354199949, 0.8624456511078161]",1
Wav2Vec,716,Overtone Drone Glitch,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Spoken Word Jazz,0.3128368677470084,0.6274509803921569,0.42857142857142855,0.7221371035660648,0.5,0,0,1,"[""Spoken Word Jazz"", ""Dubwise Echo"", ""Cool Jazz Velvet"", ""Motown Soul Motown"", ""Reverse Ambient Glitch""]","[0.8844091705935503, 0.867934569839196, 0.8560640444067522, 0.8536487012407721, 0.8497037747753402]",1
Wav2Vec,919,Southern Soul Gospel Motown,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Drum and Bass Cyber,0.14349814569877462,0.7045454545454546,0.6666666666666666,0.9455497111075029,0.8333333333333334,0,1,1,"[""Drum and Bass Cyber"", ""UK Garage Beat"", ""Complex Jazz Fusion Smoky"", ""Complex Jazz Fusion Improv"", ""Indie Pop Jangle Sparkle""]","[0.9183003849362513, 0.9179838129882407, 0.9030397604845528, 0.8925916815561332, 0.8836697851918067]",1
