protocol,scenario,query_idx,query_name,query_text,method,retrieved_name,w_text,w_audio,u_text_norm,u_audio_norm,l2,acc@0.1,recall,cosine,module
Protocol-C,vague_text,1093,80s Pop Clean - Warm Room Take,warm guitar tone,TRR-only,80s Pop Clean Studio,0.00000000,1.00000000,1.00000000,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,vague_text,1093,80s Pop Clean - Warm Room Take,warm guitar tone,Fusion,80s Pop Clean Studio,0.00000000,1.00000000,1.00000000,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,vague_text,1094,Acoustic Sim - Warm Room Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99131997,0.02150556,1.00000000,1.00000000,0.99892048,1.00000000
Protocol-C,vague_text,1094,Acoustic Sim - Warm Room Take,warm guitar tone,TRR-only,Acoustic Sim Natural,0.00000000,1.00000000,1.00000000,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,vague_text,1094,Acoustic Sim - Warm Room Take,warm guitar tone,Fusion,Acoustic Sim Natural,0.00000000,1.00000000,1.00000000,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,vague_text,1095,Ambient Swells - Ethereal Wash Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99999932,0.30956245,0.76190476,0.70000000,0.75668192,1.00000000
Protocol-C,vague_text,1095,Ambient Swells - Ethereal Wash Mix,warm guitar tone,TRR-only,Ambient Swells Ethereal,0.00000000,1.00000000,1.00000000,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,vague_text,1095,Ambient Swells - Ethereal Wash Mix,warm guitar tone,Fusion,Ambient Swells Ethereal,0.00000000,1.00000000,1.00000000,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,vague_text,1096,Auto-Wah Funk - Pocket Groove Cut,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99999836,0.32327904,0.75000000,0.58823529,0.77861244,0.71428571
Protocol-C,vague_text,1096,Auto-Wah Funk - Pocket Groove Cut,warm guitar tone,TRR-only,Auto-Wah Funk Rhythm,0.00000000,1.00000000,1.00000000,0.99999836,0.06757801,0.85714286,0.76470588,0.99253975,1.00000000
Protocol-C,vague_text,1096,Auto-Wah Funk - Pocket Groove Cut,warm guitar tone,Fusion,Auto-Wah Funk Rhythm,0.00000000,1.00000000,1.00000000,0.99999836,0.06757801,0.85714286,0.76470588,0.99253975,1.00000000
Protocol-C,vague_text,1097,Bitcrushed Synth - Alt Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99915333,0.41600187,0.52941176,0.00000000,0.00032859,0.20000000
Protocol-C,vague_text,1097,Bitcrushed Synth - Alt Take,warm guitar tone,TRR-only,Underwater,0.00000000,1.00000000,1.00000000,0.99915333,0.02076850,1.00000000,1.00000000,0.99739852,1.00000000
Protocol-C,vague_text,1097,Bitcrushed Synth - Alt Take,warm guitar tone,Fusion,Underwater,0.00000000,1.00000000,1.00000000,0.99915333,0.02076850,1.00000000,1.00000000,0.99739852,1.00000000
Protocol-C,vague_text,1098,Black Metal Lo-Fi - High Gain Forge,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99885175,0.43185470,0.51515152,0.28571429,0.41964688,0.28571429
Protocol-C,vague_text,1098,Black Metal Lo-Fi - High Gain Forge,warm guitar tone,TRR-only,Black Metal LoFi Raw,0.00000000,1.00000000,1.00000000,0.99885175,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,vague_text,1098,Black Metal Lo-Fi - High Gain Forge,warm guitar tone,Fusion,Black Metal LoFi Raw,0.00000000,1.00000000,1.00000000,0.99885175,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,vague_text,1099,Brian May Style - Alt Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99940191,60.08769758,0.46875000,0.08333333,0.00135045,0.33333333
Protocol-C,vague_text,1099,Brian May Style - Alt Take,warm guitar tone,TRR-only,Brian May Queen Tone,0.00000000,1.00000000,1.00000000,0.99940191,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,vague_text,1099,Brian May Style - Alt Take,warm guitar tone,Fusion,Brian May Queen Tone,0.00000000,1.00000000,1.00000000,0.99940191,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,vague_text,1100,British Invasion - Alt Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99984380,0.39919552,0.52941176,0.45454545,0.00228104,0.20000000
Protocol-C,vague_text,1100,British Invasion - Alt Take,warm guitar tone,TRR-only,British Invasion Classic,0.00000000,1.00000000,1.00000000,0.99984380,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,vague_text,1100,British Invasion - Alt Take,warm guitar tone,Fusion,British Invasion Classic,0.00000000,1.00000000,1.00000000,0.99984380,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,vague_text,1101,Brown Sound - Vintage Drive Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99999275,60.14071974,0.46875000,0.08333333,0.00140101,0.33333333
Protocol-C,vague_text,1101,Brown Sound - Vintage Drive Mix,warm guitar tone,TRR-only,Brown Sound Modern,0.00000000,1.00000000,1.00000000,0.99999275,0.10533554,0.82608696,0.91666667,0.99999890,1.00000000
Protocol-C,vague_text,1101,Brown Sound - Vintage Drive Mix,warm guitar tone,Fusion,Brown Sound Modern,0.00000000,1.00000000,1.00000000,0.99999275,0.10533554,0.82608696,0.91666667,0.99999890,1.00000000
Protocol-C,vague_text,1102,Classic Plexi - Vintage Drive Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99467186,63.07513545,0.46875000,0.08333333,0.00133126,0.33333333
Protocol-C,vague_text,1102,Classic Plexi - Vintage Drive Mix,warm guitar tone,TRR-only,Plexi Classic Hot,0.00000000,1.00000000,1.00000000,0.99467186,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,vague_text,1102,Classic Plexi - Vintage Drive Mix,warm guitar tone,Fusion,Plexi Classic Hot,0.00000000,1.00000000,1.00000000,0.99467186,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,vague_text,1103,Doom/Stoner Fuzz - High Gain Forge,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99632771,0.46571104,0.50000000,0.00000000,0.00407140,0.16666667
Protocol-C,vague_text,1103,Doom/Stoner Fuzz - High Gain Forge,warm guitar tone,TRR-only,DoomStoner Fuzz Heavy,0.00000000,1.00000000,1.00000000,0.99632771,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,vague_text,1103,Doom/Stoner Fuzz - High Gain Forge,warm guitar tone,Fusion,DoomStoner Fuzz Heavy,0.00000000,1.00000000,1.00000000,0.99632771,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,vague_text,1104,Dreamy Shoegaze - Ethereal Wash Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99974434,0.29526192,0.80952381,0.80000000,0.77440583,1.00000000
Protocol-C,vague_text,1104,Dreamy Shoegaze - Ethereal Wash Mix,warm guitar tone,TRR-only,Dreamy Shoegaze Ethereal,0.00000000,1.00000000,1.00000000,0.99974434,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
Protocol-C,vague_text,1104,Dreamy Shoegaze - Ethereal Wash Mix,warm guitar tone,Fusion,Dreamy Shoegaze Ethereal,0.00000000,1.00000000,1.00000000,0.99974434,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
Protocol-C,vague_text,1105,Garage Rock Fuzz - Vintage Drive Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99250176,0.44020467,0.50000000,0.00000000,0.16508791,0.33333333
Protocol-C,vague_text,1105,Garage Rock Fuzz - Vintage Drive Mix,warm guitar tone,TRR-only,Garage Rock Fuzz Raw,0.00000000,1.00000000,1.00000000,0.99250176,0.06820772,0.86956522,0.80000000,0.98421851,1.00000000
Protocol-C,vague_text,1105,Garage Rock Fuzz - Vintage Drive Mix,warm guitar tone,Fusion,Garage Rock Fuzz Raw,0.00000000,1.00000000,1.00000000,0.99250176,0.06820772,0.86956522,0.80000000,0.98421851,1.00000000
Protocol-C,vague_text,1106,Grunge Dirt - Vintage Drive Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99989370,0.41444397,0.55882353,0.16666667,0.00071202,0.20000000
Protocol-C,vague_text,1106,Grunge Dirt - Vintage Drive Mix,warm guitar tone,TRR-only,Grunge Dirt Seattle,0.00000000,1.00000000,1.00000000,0.99989370,0.06382145,0.95238095,1.00000000,0.97474763,1.00000000
Protocol-C,vague_text,1106,Grunge Dirt - Vintage Drive Mix,warm guitar tone,Fusion,Grunge Dirt Seattle,0.00000000,1.00000000,1.00000000,0.99989370,0.06382145,0.95238095,1.00000000,0.97474763,1.00000000
Protocol-C,vague_text,1107,Hard Rock Crunch - Vintage Drive Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99831800,0.15757856,0.52380952,0.35714286,0.93906199,1.00000000
Protocol-C,vague_text,1107,Hard Rock Crunch - Vintage Drive Mix,warm guitar tone,TRR-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99831800,0.15757856,0.52380952,0.35714286,0.93906199,1.00000000
Protocol-C,vague_text,1107,Hard Rock Crunch - Vintage Drive Mix,warm guitar tone,Fusion,Studio Clean,0.00000000,1.00000000,1.00000000,0.99831800,0.15757856,0.52380952,0.35714286,0.93906199,1.00000000
Protocol-C,vague_text,1108,Indie Jangle - Warm Room Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99603963,0.30242430,0.47619048,0.37500000,0.83914431,1.00000000
Protocol-C,vague_text,1108,Indie Jangle - Warm Room Take,warm guitar tone,TRR-only,Indie Jangle Bright,0.00000000,1.00000000,1.00000000,0.99603963,0.73137370,0.09523810,0.12500000,0.35767406,1.00000000
Protocol-C,vague_text,1108,Indie Jangle - Warm Room Take,warm guitar tone,Fusion,Indie Jangle Bright,0.00000000,1.00000000,1.00000000,0.99603963,0.73137370,0.09523810,0.12500000,0.35767406,1.00000000
Protocol-C,vague_text,1109,Industrial Metal - High Gain Forge,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99997429,0.43384769,0.48484848,0.21428571,0.41627080,0.28571429
Protocol-C,vague_text,1109,Industrial Metal - High Gain Forge,warm guitar tone,TRR-only,Industrial Metal Aggressive,0.00000000,1.00000000,1.00000000,0.99997429,0.12612540,0.84615385,0.92857143,0.96665055,1.00000000
Protocol-C,vague_text,1109,Industrial Metal - High Gain Forge,warm guitar tone,Fusion,Industrial Metal Aggressive,0.00000000,1.00000000,1.00000000,0.99997429,0.12612540,0.84615385,0.92857143,0.96665055,1.00000000
Protocol-C,vague_text,1110,Infinite Sustain - Ethereal Wash Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99982488,65.67329214,0.36666667,0.15384615,0.00089879,0.28571429
Protocol-C,vague_text,1110,Infinite Sustain - Ethereal Wash Mix,warm guitar tone,TRR-only,Infinite Sustain Lead,0.00000000,1.00000000,1.00000000,0.99982488,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,vague_text,1110,Infinite Sustain - Ethereal Wash Mix,warm guitar tone,Fusion,Infinite Sustain Lead,0.00000000,1.00000000,1.00000000,0.99982488,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,vague_text,1111,Jazz Box - Warm Room Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99984431,0.40481619,0.44117647,0.10000000,0.00186997,0.20000000
Protocol-C,vague_text,1111,Jazz Box - Warm Room Take,warm guitar tone,TRR-only,Jazz Hollowbody Warm,0.00000000,1.00000000,1.00000000,0.99984431,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,vague_text,1111,Jazz Box - Warm Room Take,warm guitar tone,Fusion,Jazz Hollowbody Warm,0.00000000,1.00000000,1.00000000,0.99984431,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,vague_text,1112,Liquid Lead - Vintage Drive Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99995202,60.76214477,0.33333333,0.07692308,0.00102367,0.28571429
Protocol-C,vague_text,1112,Liquid Lead - Vintage Drive Mix,warm guitar tone,TRR-only,Liquid Lead Smooth,0.00000000,1.00000000,1.00000000,0.99995202,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,vague_text,1112,Liquid Lead - Vintage Drive Mix,warm guitar tone,Fusion,Liquid Lead Smooth,0.00000000,1.00000000,1.00000000,0.99995202,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,vague_text,1113,Lo-Fi Hip Hop - Alt Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99995570,0.41615015,0.55882353,0.16666667,0.00000000,0.20000000
Protocol-C,vague_text,1113,Lo-Fi Hip Hop - Alt Take,warm guitar tone,TRR-only,Lo-Fi Hip Hop Chill,0.00000000,1.00000000,1.00000000,0.99995570,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,vague_text,1113,Lo-Fi Hip Hop - Alt Take,warm guitar tone,Fusion,Lo-Fi Hip Hop Chill,0.00000000,1.00000000,1.00000000,0.99995570,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,vague_text,1114,Midwest Emo - Warm Room Take,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99930889,0.41381070,0.51428571,0.08333333,0.18194465,0.33333333
Protocol-C,vague_text,1114,Midwest Emo - Warm Room Take,warm guitar tone,TRR-only,Midwest Emo Twinkled,0.00000000,1.00000000,1.00000000,0.99930889,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
Protocol-C,vague_text,1114,Midwest Emo - Warm Room Take,warm guitar tone,Fusion,Midwest Emo Twinkled,0.00000000,1.00000000,1.00000000,0.99930889,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
Protocol-C,vague_text,1115,Modern Djent - High Gain Forge,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99984270,0.46362340,0.48484848,0.26666667,0.39713688,0.28571429
Protocol-C,vague_text,1115,Modern Djent - High Gain Forge,warm guitar tone,TRR-only,Modern Djent Chug,0.00000000,1.00000000,1.00000000,0.99984270,0.73784445,0.73076923,0.66666667,0.61828703,1.00000000
Protocol-C,vague_text,1115,Modern Djent - High Gain Forge,warm guitar tone,Fusion,Modern Djent Chug,0.00000000,1.00000000,1.00000000,0.99984270,0.73784445,0.73076923,0.66666667,0.61828703,1.00000000
Protocol-C,vague_text,1116,Neo-Soul Clean - Pocket Groove Cut,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99281097,0.01916397,1.00000000,1.00000000,0.99912044,1.00000000
Protocol-C,vague_text,1116,Neo-Soul Clean - Pocket Groove Cut,warm guitar tone,TRR-only,Neo-Soul Clean Rhythm,0.00000000,1.00000000,1.00000000,0.99281097,0.10079698,0.76190476,0.72727273,0.97535170,1.00000000
Protocol-C,vague_text,1116,Neo-Soul Clean - Pocket Groove Cut,warm guitar tone,Fusion,Neo-Soul Clean Rhythm,0.00000000,1.00000000,1.00000000,0.99281097,0.10079698,0.76190476,0.72727273,0.97535170,1.00000000
Protocol-C,vague_text,1117,Dry Funk - Sync Pulse Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99201470,0.30330416,0.90476190,0.84615385,0.83425419,1.00000000
Protocol-C,vague_text,1117,Dry Funk - Sync Pulse Mix,warm guitar tone,TRR-only,Dry Funk Rhythm,0.00000000,1.00000000,1.00000000,0.99201470,0.47814839,0.73913043,0.84615385,0.78844361,0.83333333
Protocol-C,vague_text,1117,Dry Funk - Sync Pulse Mix,warm guitar tone,Fusion,Dry Funk Rhythm,0.00000000,1.00000000,1.00000000,0.99201470,0.47814839,0.73913043,0.84615385,0.78844361,0.83333333
Protocol-C,vague_text,1118,Tweed Breakup - Raw Amp Pass,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99999689,0.57645113,0.51428571,0.08333333,0.10815576,0.33333333
Protocol-C,vague_text,1118,Tweed Breakup - Raw Amp Pass,warm guitar tone,TRR-only,Vintage Tweed Breakup,0.00000000,1.00000000,1.00000000,0.99999689,0.49352954,0.84615385,0.75000000,0.52378764,1.00000000
Protocol-C,vague_text,1118,Tweed Breakup - Raw Amp Pass,warm guitar tone,Fusion,Vintage Tweed Breakup,0.00000000,1.00000000,1.00000000,0.99999689,0.49352954,0.84615385,0.75000000,0.52378764,1.00000000
Protocol-C,vague_text,1119,Reverse Psychedelic - Studio Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99956215,0.41553951,0.52941176,0.00000000,0.00061360,0.20000000
Protocol-C,vague_text,1119,Reverse Psychedelic - Studio Mix,warm guitar tone,TRR-only,Reverse Psychedelic Delay,0.00000000,1.00000000,1.00000000,0.99956215,0.27890532,0.65517241,0.50000000,0.50848434,0.33333333
Protocol-C,vague_text,1119,Reverse Psychedelic - Studio Mix,warm guitar tone,Fusion,Reverse Psychedelic Delay,0.00000000,1.00000000,1.00000000,0.99956215,0.27890532,0.65517241,0.50000000,0.50848434,0.33333333
Protocol-C,vague_text,1120,Math Rock Crystal - Studio Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99916457,0.02598967,1.00000000,1.00000000,0.99843103,1.00000000
Protocol-C,vague_text,1120,Math Rock Crystal - Studio Mix,warm guitar tone,TRR-only,Math Rock Crystal Cleans,0.00000000,1.00000000,1.00000000,0.99916457,0.19446052,0.56521739,0.45454545,0.89454969,1.00000000
Protocol-C,vague_text,1120,Math Rock Crystal - Studio Mix,warm guitar tone,Fusion,Math Rock Crystal Cleans,0.00000000,1.00000000,1.00000000,0.99916457,0.19446052,0.56521739,0.45454545,0.89454969,1.00000000
Protocol-C,vague_text,1121,Saturated Rhythm - Studio Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99977565,63.69385171,0.43750000,0.00000000,0.00132227,0.33333333
Protocol-C,vague_text,1121,Saturated Rhythm - Studio Mix,warm guitar tone,TRR-only,Saturated Drive Rhythm,0.00000000,1.00000000,1.00000000,0.99977565,0.60682495,0.88461538,1.00000000,0.99996313,0.75000000
Protocol-C,vague_text,1121,Saturated Rhythm - Studio Mix,warm guitar tone,Fusion,Saturated Drive Rhythm,0.00000000,1.00000000,1.00000000,0.99977565,0.60682495,0.88461538,1.00000000,0.99996313,0.75000000
Protocol-C,vague_text,1122,80s Hair Metal - Steel Edge Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99988897,0.42777493,0.48484848,0.21428571,0.42479546,0.28571429
Protocol-C,vague_text,1122,80s Hair Metal - Steel Edge Mix,warm guitar tone,TRR-only,80s Hair Metal Arena,0.00000000,1.00000000,1.00000000,0.99988897,0.00980581,1.00000000,1.00000000,0.99979610,1.00000000
Protocol-C,vague_text,1122,80s Hair Metal - Steel Edge Mix,warm guitar tone,Fusion,80s Hair Metal Arena,0.00000000,1.00000000,1.00000000,0.99988897,0.00980581,1.00000000,1.00000000,0.99979610,1.00000000
Protocol-C,vague_text,1123,80s Pop Clean - Open Chord Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99518765,0.02121847,1.00000000,1.00000000,0.99889084,1.00000000
Protocol-C,vague_text,1123,80s Pop Clean - Open Chord Mix,warm guitar tone,TRR-only,80s Pop Clean Studio,0.00000000,1.00000000,1.00000000,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,vague_text,1123,80s Pop Clean - Open Chord Mix,warm guitar tone,Fusion,80s Pop Clean Studio,0.00000000,1.00000000,1.00000000,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,vague_text,1124,Acoustic Sim - Open Chord Mix,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99131997,0.02150556,1.00000000,1.00000000,0.99892048,1.00000000
Protocol-C,vague_text,1124,Acoustic Sim - Open Chord Mix,warm guitar tone,TRR-only,Acoustic Sim Natural,0.00000000,1.00000000,1.00000000,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,vague_text,1124,Acoustic Sim - Open Chord Mix,warm guitar tone,Fusion,Acoustic Sim Natural,0.00000000,1.00000000,1.00000000,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,vague_text,1125,Ambient Swells - Cloud Reverb Pass,warm guitar tone,Text-only,Studio Clean,0.00000000,1.00000000,1.00000000,0.99999932,0.30956245,0.76190476,0.70000000,0.75668192,1.00000000
Protocol-C,vague_text,1125,Ambient Swells - Cloud Reverb Pass,warm guitar tone,TRR-only,Ambient Swells Ethereal,0.00000000,1.00000000,1.00000000,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,vague_text,1125,Ambient Swells - Cloud Reverb Pass,warm guitar tone,Fusion,Ambient Swells Ethereal,0.00000000,1.00000000,1.00000000,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
