row_idx,song_name,base_name,split,audio_path_raw,audio_path_resolved,audio_exists,style_count,feature_count,has_trr,has_wav2vec,has_featurenn,has_clap,has_clap_cache
363,Garage Soul,Garage Soul,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Garage Soul.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Garage Soul.wav,1,3,5,1,1,1,1,1
364,German Schlager,German Schlager,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\German Schlager.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/German Schlager.wav,1,3,5,1,1,1,1,1
365,Ghostly Pad,Ghostly Pad,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Ghostly Pad.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Ghostly Pad.wav,1,3,5,1,1,1,1,1
366,Glitchy Percussion,Glitchy Percussion,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Glitchy Percussion.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Glitchy Percussion.wav,1,3,5,1,1,1,1,1
367,Golden Age Hip Hop,Golden Age Hip Hop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Golden Age Hip Hop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Golden Age Hip Hop.wav,1,3,5,1,1,1,1,1
368,Gospel Choir,Gospel Choir,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Gospel Choir.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Gospel Choir.wav,1,3,5,1,1,1,1,1
369,Granular Synth,Granular Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Granular Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Granular Synth.wav,1,3,5,1,1,1,1,1
370,Greek Rebetiko,Greek Rebetiko,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Greek Rebetiko.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Greek Rebetiko.wav,1,3,5,1,1,1,1,1
371,Grime Instrumental,Grime Instrumental,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Grime Instrumental.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Grime Instrumental.wav,1,3,5,1,1,1,1,1
372,Gritty Synth,Gritty Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Gritty Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Gritty Synth.wav,1,3,5,1,1,1,1,1
373,Gypsy Punk,Gypsy Punk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Gypsy Punk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Gypsy Punk.wav,1,3,5,1,1,1,1,1
374,Haunting Cello,Haunting Cello,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Haunting Cello.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Haunting Cello.wav,1,3,5,1,1,1,1,1
375,Hawaiian Ukulele,Hawaiian Ukulele,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hawaiian Ukulele.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hawaiian Ukulele.wav,1,3,5,1,1,1,1,1
376,Heavy Reverb Vox,Heavy Reverb Vox,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Heavy Reverb Vox.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Heavy Reverb Vox.wav,1,3,5,1,1,1,1,1
377,Hindi Pop,Hindi Pop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hindi Pop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hindi Pop.wav,1,3,5,1,1,1,1,1
378,Hip Hop Scratch,Hip Hop Scratch,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hip Hop Scratch.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hip Hop Scratch.wav,1,3,5,1,1,1,1,1
379,Hollow Body Jazz,Hollow Body Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hollow Body Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hollow Body Jazz.wav,1,3,5,1,1,1,1,1
380,Honky Tonk Tears,Honky Tonk Tears,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Honky Tonk Tears.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Honky Tonk Tears.wav,1,3,5,1,1,1,1,1
381,Horror Movie Score,Horror Movie Score,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Horror Movie Score.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Horror Movie Score.wav,1,3,5,1,1,1,1,1
382,Hungarian Folk,Hungarian Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hungarian Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hungarian Folk.wav,1,3,5,1,1,1,1,1
383,Hyperreal Pop,Hyperreal Pop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hyperreal Pop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hyperreal Pop.wav,1,3,5,1,1,1,1,1
384,Icelandic Ambient,Icelandic Ambient,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Icelandic Ambient.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Icelandic Ambient.wav,1,3,5,1,1,1,1,1
385,IDM Glitch,IDM Glitch,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\IDM Glitch.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/IDM Glitch.wav,1,3,5,1,1,1,1,1
386,Indian Classical,Indian Classical,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Indian Classical.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indian Classical.wav,1,3,5,1,1,1,1,1
387,Indonesian Dangdut,Indonesian Dangdut,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Indonesian Dangdut.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indonesian Dangdut.wav,1,3,5,1,1,1,1,1
388,Industrial Dub,Industrial Dub,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Industrial Dub.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Industrial Dub.wav,1,3,5,1,1,1,1,1
389,Inspiring Uplift,Inspiring Uplift,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Inspiring Uplift.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Inspiring Uplift.wav,1,3,5,1,1,1,1,1
390,Introspective Lo-Fi,Introspective Lo-Fi,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Introspective Lo-Fi.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Introspective Lo-Fi.wav,1,3,5,1,1,1,1,1
391,Iranian Classical,Iranian Classical,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Iranian Classical.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Iranian Classical.wav,1,3,5,1,1,1,1,1
392,Irish Reel,Irish Reel,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Irish Reel.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Irish Reel.wav,1,3,5,1,1,1,1,1
393,Island Reggae,Island Reggae,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Island Reggae.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Island Reggae.wav,1,3,5,1,1,1,1,1
394,Italian Disco,Italian Disco,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Italian Disco.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Italian Disco.wav,1,3,5,1,1,1,1,1
395,Japanese Ambient,Japanese Ambient,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Japanese Ambient.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Japanese Ambient.wav,1,3,5,1,1,1,1,1
396,Jazz Organ Trio,Jazz Organ Trio,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Jazz Organ Trio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Jazz Organ Trio.wav,1,3,5,1,1,1,1,1
397,Jazzy Hip Hop,Jazzy Hip Hop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Jazzy Hip Hop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Jazzy Hip Hop.wav,1,3,5,1,1,1,1,1
398,Jittery Synth,Jittery Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Jittery Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Jittery Synth.wav,1,3,5,1,1,1,1,1
399,Kalimba Melody,Kalimba Melody,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Kalimba Melody.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Kalimba Melody.wav,1,3,5,1,1,1,1,1
400,Karaoke Pop,Karaoke Pop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Karaoke Pop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Karaoke Pop.wav,1,3,5,1,1,1,1,1
401,Korean Trot,Korean Trot,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Korean Trot.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Korean Trot.wav,1,3,5,1,1,1,1,1
402,Kraftwerk Style,Kraftwerk Style,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Kraftwerk Style.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Kraftwerk Style.wav,1,3,5,1,1,1,1,1
403,Lofi Study Beats,Lofi Study Beats,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Lofi Study Beats.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lofi Study Beats.wav,1,3,5,1,1,1,1,1
404,London Jazz,London Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\London Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/London Jazz.wav,1,3,5,1,1,1,1,1
405,Lounge Bossa,Lounge Bossa,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Lounge Bossa.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lounge Bossa.wav,1,3,5,1,1,1,1,1
406,Lush Reverb Pad,Lush Reverb Pad,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Lush Reverb Pad.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lush Reverb Pad.wav,1,3,5,1,1,1,1,1
407,Macedonian Brass,Macedonian Brass,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Macedonian Brass.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Macedonian Brass.wav,1,3,5,1,1,1,1,1
408,Magical Realism,Magical Realism,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Magical Realism.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Magical Realism.wav,1,3,5,1,1,1,1,1
409,Mandolin Folk,Mandolin Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Mandolin Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Mandolin Folk.wav,1,3,5,1,1,1,1,1
410,Manila Sound,Manila Sound,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Manila Sound.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Manila Sound.wav,1,3,5,1,1,1,1,1
411,Marimba Tropical,Marimba Tropical,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Marimba Tropical.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Marimba Tropical.wav,1,3,5,1,1,1,1,1
412,Mathcore Chaotic,Mathcore Chaotic,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Mathcore Chaotic.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Mathcore Chaotic.wav,1,3,5,1,1,1,1,1
413,Medieval Harp,Medieval Harp,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Medieval Harp.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Medieval Harp.wav,1,3,5,1,1,1,1,1
414,Melodic Death Metal,Melodic Death Metal,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Melodic Death Metal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Melodic Death Metal.wav,1,3,5,1,1,1,1,1
415,Memphis Rap,Memphis Rap,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Memphis Rap.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Memphis Rap.wav,1,3,5,1,1,1,1,1
416,Mexican Mariachi,Mexican Mariachi,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Mexican Mariachi.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Mexican Mariachi.wav,1,3,5,1,1,1,1,1
417,Microtonal Ambient,Microtonal Ambient,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Microtonal Ambient.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Microtonal Ambient.wav,1,3,5,1,1,1,1,1
418,Minimal Wave,Minimal Wave,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Minimal Wave.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Minimal Wave.wav,1,3,5,1,1,1,1,1
419,Modal Jazz,Modal Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Modal Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Modal Jazz.wav,1,3,5,1,1,1,1,1
420,Mongolian Throat,Mongolian Throat,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Mongolian Throat.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Mongolian Throat.wav,1,3,5,1,1,1,1,1
421,Moroccan Gnawa,Moroccan Gnawa,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Moroccan Gnawa.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Moroccan Gnawa.wav,1,3,5,1,1,1,1,1
422,Motorcycle Rock,Motorcycle Rock,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Motorcycle Rock.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Motorcycle Rock.wav,1,3,5,1,1,1,1,1
423,MPB Brazilian,MPB Brazilian,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\MPB Brazilian.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/MPB Brazilian.wav,1,3,5,1,1,1,1,1
424,Multicultural Fusion,Multicultural Fusion,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Multicultural Fusion.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Multicultural Fusion.wav,1,3,5,1,1,1,1,1
425,Muted Trumpet Jazz,Muted Trumpet Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Muted Trumpet Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Muted Trumpet Jazz.wav,1,3,5,1,1,1,1,1
426,Mystical Flute,Mystical Flute,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Mystical Flute.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Mystical Flute.wav,1,3,5,1,1,1,1,1
427,Nashville Sound,Nashville Sound,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nashville Sound.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Sound.wav,1,3,5,1,1,1,1,1
428,Native American Flute,Native American Flute,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Native American Flute.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Native American Flute.wav,1,3,5,1,1,1,1,1
429,Neo-Classical Metal,Neo-Classical Metal,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Neo-Classical Metal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Neo-Classical Metal.wav,1,3,5,1,1,1,1,1
430,Neo-Soul Keys,Neo-Soul Keys,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Neo-Soul Keys.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Neo-Soul Keys.wav,1,3,5,1,1,1,1,1
431,Nepali Folk,Nepali Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nepali Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nepali Folk.wav,1,3,5,1,1,1,1,1
432,New Age Healing,New Age Healing,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\New Age Healing.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/New Age Healing.wav,1,3,5,1,1,1,1,1
433,Nigerian Highlife,Nigerian Highlife,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nigerian Highlife.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nigerian Highlife.wav,1,3,5,1,1,1,1,1
434,Nordic Noir,Nordic Noir,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nordic Noir.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nordic Noir.wav,1,3,5,1,1,1,1,1
435,Norwegian Black Metal,Norwegian Black Metal,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Norwegian Black Metal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Norwegian Black Metal.wav,1,3,5,1,1,1,1,1
436,Nostalgic VHS,Nostalgic VHS,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nostalgic VHS.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nostalgic VHS.wav,1,3,5,1,1,1,1,1
437,Oboe Classical,Oboe Classical,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Oboe Classical.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Oboe Classical.wav,1,3,5,1,1,1,1,1
438,Ocean Waves Ambient,Ocean Waves Ambient,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Ocean Waves Ambient.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Ocean Waves Ambient.wav,1,3,5,1,1,1,1,1
439,Off-Kilter Indie,Off-Kilter Indie,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Off-Kilter Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Off-Kilter Indie.wav,1,3,5,1,1,1,1,1
440,Okinawan Folk,Okinawan Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Okinawan Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Okinawan Folk.wav,1,3,5,1,1,1,1,1
441,Old Time Radio,Old Time Radio,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Old Time Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Old Time Radio.wav,1,3,5,1,1,1,1,1
442,Opera Meets Rock,Opera Meets Rock,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Opera Meets Rock.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Opera Meets Rock.wav,1,3,5,1,1,1,1,1
443,Orchestral Trap,Orchestral Trap,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Orchestral Trap.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Orchestral Trap.wav,1,3,5,1,1,1,1,1
444,Oriental Synth,Oriental Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Oriental Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Oriental Synth.wav,1,3,5,1,1,1,1,1
445,Otaku Pop,Otaku Pop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Otaku Pop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Otaku Pop.wav,1,3,5,1,1,1,1,1
446,Outback Didgeridoo,Outback Didgeridoo,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Outback Didgeridoo.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Outback Didgeridoo.wav,1,3,5,1,1,1,1,1
447,Overdrive Crunch,Overdrive Crunch,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Overdrive Crunch.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Overdrive Crunch.wav,1,3,5,1,1,1,1,1
448,Pacific Islander,Pacific Islander,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Pacific Islander.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Pacific Islander.wav,1,3,5,1,1,1,1,1
449,Pakistani Qawwali,Pakistani Qawwali,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Pakistani Qawwali.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Pakistani Qawwali.wav,1,3,5,1,1,1,1,1
450,Palm Muted Riff,Palm Muted Riff,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Palm Muted Riff.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Palm Muted Riff.wav,1,3,5,1,1,1,1,1
451,Parisian Street Accordion,Parisian Street Accordion,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Parisian Street Accordion.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Parisian Street Accordion.wav,1,3,5,1,1,1,1,1
452,Pastoral Folk,Pastoral Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Pastoral Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Pastoral Folk.wav,1,3,5,1,1,1,1,1
453,Peruvian Cumbia,Peruvian Cumbia,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Peruvian Cumbia.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Peruvian Cumbia.wav,1,3,5,1,1,1,1,1
454,Phased Synth,Phased Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Phased Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Phased Synth.wav,1,3,5,1,1,1,1,1
455,Philharmonic Rock,Philharmonic Rock,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Philharmonic Rock.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Philharmonic Rock.wav,1,3,5,1,1,1,1,1
456,Piano House,Piano House,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Piano House.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Piano House.wav,1,3,5,1,1,1,1,1
457,Pixel Art Chiptune,Pixel Art Chiptune,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Pixel Art Chiptune.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Pixel Art Chiptune.wav,1,3,5,1,1,1,1,1
458,Polynesian Ukulele,Polynesian Ukulele,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Polynesian Ukulele.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Polynesian Ukulele.wav,1,3,5,1,1,1,1,1
459,Portuguese Fado,Portuguese Fado,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Portuguese Fado.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Portuguese Fado.wav,1,3,5,1,1,1,1,1
460,Post-Rock Crescendo,Post-Rock Crescendo,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Post-Rock Crescendo.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Post-Rock Crescendo.wav,1,3,5,1,1,1,1,1
461,Power Ballad,Power Ballad,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Power Ballad.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Ballad.wav,1,3,5,1,1,1,1,1
462,Primal Drum Circle,Primal Drum Circle,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Primal Drum Circle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Primal Drum Circle.wav,1,3,5,1,1,1,1,1
463,Psychedelic Trance,Psychedelic Trance,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Psychedelic Trance.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Psychedelic Trance.wav,1,3,5,1,1,1,1,1
464,Punk Ska,Punk Ska,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Punk Ska.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Punk Ska.wav,1,3,5,1,1,1,1,1
465,Q-pop Middle Eastern,Q-pop Middle Eastern,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Q-pop Middle Eastern.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Q-pop Middle Eastern.wav,1,3,5,1,1,1,1,1
466,Quirky Indie,Quirky Indie,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Quirky Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Quirky Indie.wav,1,3,5,1,1,1,1,1
467,Rainforest Ambient,Rainforest Ambient,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Rainforest Ambient.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Rainforest Ambient.wav,1,3,5,1,1,1,1,1
468,Rave Stabs,Rave Stabs,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Rave Stabs.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Rave Stabs.wav,1,3,5,1,1,1,1,1
